データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2025/07/11 21:00,0,0.34,0,0
2025/07/11 22:00,0,0.47,0,0
2025/07/11 23:00,0,0.29,0,0
2025/07/12 00:00,0,0.25,0,0
2025/07/12 01:00,0,0.29,0,0
2025/07/12 02:00,0,0.31,0.01,0
2025/07/12 03:00,0,0.29,0,0
2025/07/12 04:00,0.04,0.23,0,0
2025/07/12 05:00,0.53,0.29,0,0
2025/07/12 06:00,2.11,0.24,0,0
2025/07/12 07:00,3.82,0.5,0.22,0
2025/07/12 08:00,3.85,0.42,2.21,0
2025/07/12 09:00,4.16,0.6,3.56,0
2025/07/12 10:00,5.9,0.58,5.32,0
2025/07/12 11:00,7.08,0.32,6.76,0
2025/07/12 12:00,7.77,0.62,7.16,0
2025/07/12 13:00,7.78,0.46,7.32,0
2025/07/12 14:00,6.85,0.31,6.54,0
2025/07/12 15:00,3.66,0.25,3.4,0
2025/07/12 16:00,1.4,0.71,0.82,0
2025/07/12 17:00,1.12,1.16,0.03,0
2025/07/12 18:00,0.24,0.25,0,0
2025/07/12 19:00,0,0.8,0.01,0.01
2025/07/12 20:00,0,0.51,0,0
2025/07/12 21:00,0,0.32,0,0
2025/07/12 22:00,0,0.37,0,0
2025/07/12 23:00,0,0.42,0,0
2025/07/13 00:00,0,0.41,0,0
2025/07/13 01:00,0,0.29,0,0
2025/07/13 02:00,0,0.28,0,0
2025/07/13 03:00,0,0.29,0,0
2025/07/13 04:00,0,0.27,0,0
2025/07/13 05:00,0.11,0.31,0,0
2025/07/13 06:00,0.6,0.26,0.01,0.01
2025/07/13 07:00,2.43,0.44,0.01,0.01
2025/07/13 08:00,3.17,0.4,0.21,0.01
2025/07/13 09:00,6.21,0.35,5.1,0
2025/07/13 10:00,8.04,0.3,7.74,0
2025/07/13 11:00,8.69,0.49,8.2,0
2025/07/13 12:00,8.53,0.58,7.95,0
2025/07/13 13:00,7.98,0.63,7.35,0
2025/07/13 14:00,6.91,0.78,6.13,0
2025/07/13 15:00,5.3,0.52,4.78,0
2025/07/13 16:00,3.43,1.36,2.11,0
2025/07/13 17:00,1.41,2.39,0.06,0.03
2025/07/13 18:00,0.18,1.96,0.01,0.01
2025/07/13 19:00,0,0.46,0,0
2025/07/13 20:00,0,0.86,0.01,0.01
2025/07/13 21:00,0,0.79,0,0.01
2025/07/13 22:00,0,0.42,0,0
2025/07/13 23:00,0,0.36,0,0.24
2025/07/14 00:00,0,0.36,0,0.4
2025/07/14 01:00,0,0.36,0,0.4
2025/07/14 02:00,0,0.34,0,0.38
2025/07/14 03:00,0,0.24,0,0.28
2025/07/14 04:00,0.02,0.4,0,0.41
2025/07/14 05:00,0.78,0.37,0,0.04
2025/07/14 06:00,1.6,0.58,0.01,0.01
2025/07/14 07:00,4.84,0.51,1.32,0
2025/07/14 08:00,5.66,0.3,3.12,0
2025/07/14 09:00,4.81,0.3,4.51,0
2025/07/14 10:00,5.21,0.24,4.97,0
2025/07/14 11:00,4.6,0.25,4.36,0
2025/07/14 12:00,6.56,0.33,6.23,0
2025/07/14 13:00,3.17,0.51,2.67,0
2025/07/14 14:00,2.26,0.25,2,0
2025/07/14 15:00,1.98,0.47,1.51,0
2025/07/14 16:00,1,1.52,0.19,0.01
2025/07/14 17:00,0.57,1.77,0.01,0.04
2025/07/14 18:00,0.04,1.46,0.01,0.02
2025/07/14 19:00,0,0.66,0,0.01
2025/07/14 20:00,0,0.98,0,0
2025/07/14 21:00,0,0.65,0,0.01
2025/07/14 22:00,0,0.58,0,0.58
2025/07/14 23:00,0,0.42,0,0.47
2025/07/15 00:00,0,0.33,0,0.36
2025/07/15 01:00,0,0.34,0,0.38
2025/07/15 02:00,0,0.36,0,0.39
2025/07/15 03:00,0,0.28,0,0.32
2025/07/15 04:00,0,0.43,0,0.44
2025/07/15 05:00,0.26,0.46,0,0.22
2025/07/15 06:00,0.39,0.4,0,0.07
2025/07/15 07:00,0.79,0.63,0,0.09
2025/07/15 08:00,1.9,0.35,0,0
2025/07/15 09:00,1.04,0.42,0.01,0
2025/07/15 10:00,1.5,0.38,0,0
2025/07/15 11:00,2.13,0.38,0.07,0
2025/07/15 12:00,1.57,0.82,0.02,0.01
2025/07/15 13:00,1.63,0.43,0.58,0
2025/07/15 14:00,0.77,0.47,0.45,0
2025/07/15 15:00,0.53,0.47,0.14,0
2025/07/15 16:00,0.36,0.79,0.1,0.01
2025/07/15 17:00,0.13,1.29,0.01,0.02
2025/07/15 18:00,0,0.92,0.01,0.01
2025/07/15 19:00,0,0.89,0.01,0.01
2025/07/15 20:00,0,0.77,0,0
2025/07/15 21:00,0,0.82,0,0.01
2025/07/15 22:00,0,0.39,0,0.09
2025/07/15 23:00,0,0.28,0,0.31
2025/07/16 00:00,0,0.3,0,0.34
2025/07/16 01:00,0,0.26,0,0.3
2025/07/16 02:00,0,0.31,0,0.35
2025/07/16 03:00,0,0.29,0,0.33
2025/07/16 04:00,0,0.39,0,0.43
2025/07/16 05:00,0.17,0.42,0,0.3
2025/07/16 06:00,0.59,0.88,0,0.45
2025/07/16 07:00,1.4,0.51,0,0
2025/07/16 08:00,2.96,0.33,0.22,0
2025/07/16 09:00,2.8,0.37,0.18,0
2025/07/16 10:00,4.56,0.48,3.11,0
2025/07/16 11:00,5.19,0.42,4.77,0
2025/07/16 12:00,8.71,0.72,7.98,0
2025/07/16 13:00,6.34,0.44,5.9,0
2025/07/16 14:00,4.13,0.51,3.62,0
2025/07/16 15:00,3.39,0.45,2.93,0
2025/07/16 16:00,3.4,1.15,2.26,0
2025/07/16 17:00,1.76,1.59,0.3,0.01
2025/07/16 18:00,0.41,2.52,0.01,0.02
2025/07/16 19:00,0,1.12,0.01,0.01
2025/07/16 20:00,0,0.76,0,0
2025/07/16 21:00,0,0.84,0,0.01
2025/07/16 22:00,0,0.47,0,0.01
2025/07/16 23:00,0,0.38,0,0.28
2025/07/17 00:00,0,0.35,0,0.39
2025/07/17 01:00,0,0.33,0,0.37
2025/07/17 02:00,0,0.33,0,0.37
2025/07/17 03:00,0,0.37,0,0.41
2025/07/17 04:00,0,0.44,0,0.46
2025/07/17 05:00,0.07,0.28,0,0.22
2025/07/17 06:00,0.68,0.72,0,0.22
2025/07/17 07:00,0.66,0.52,0.01,0
2025/07/17 08:00,1.07,0.39,0,0
2025/07/17 09:00,1.88,0.32,0.01,0
2025/07/17 10:00,3.15,0.42,0.12,0
2025/07/17 11:00,3.98,0.42,2.02,0
2025/07/17 12:00,5.48,0.76,4.72,0
2025/07/17 13:00,4.49,0.43,4.06,0
2025/07/17 14:00,2.47,0.42,2.04,0
2025/07/17 15:00,2.79,0.43,2.36,0
2025/07/17 16:00,1.68,0.85,0.91,0
2025/07/17 17:00,0.38,0.92,0.01,0.01
2025/07/17 18:00,0.05,1.1,0.01,0.02
2025/07/17 19:00,0,1.16,0.01,0.01
2025/07/17 20:00,0,0.61,0,0
2025/07/17 21:00,0,0.88,0.01,0
2025/07/17 22:00,0,0.46,0.01,0.01
2025/07/17 23:00,0,0.31,0,0
2025/07/18 00:00,0,0.32,0,0
2025/07/18 01:00,0,0.29,0,0.22
2025/07/18 02:00,0,0.29,0,0.33
2025/07/18 03:00,0,0.33,0,0.37
2025/07/18 04:00,0.02,0.45,0,0.45
2025/07/18 05:00,0.48,0.35,0,0.09
2025/07/18 06:00,2.24,0.56,0.01,0
2025/07/18 07:00,4.4,0.6,0.89,0
2025/07/18 08:00,4.09,0.32,1.86,0
2025/07/18 09:00,4.81,0.35,4.46,0
2025/07/18 10:00,6.41,0.39,6.02,0
2025/07/18 11:00,7.44,0.42,7.02,0
2025/07/18 12:00,7.07,0.63,6.44,0
2025/07/18 13:00,6.12,0.48,5.64,0
2025/07/18 14:00,6.19,0.57,5.62,0
2025/07/18 15:00,5.35,0.63,4.72,0
2025/07/18 16:00,1.53,0.96,0.71,0.01
2025/07/18 17:00,1,1.14,0.03,0.01
2025/07/18 18:00,0.19,1.59,0.01,0.01
2025/07/18 19:00,0,1.41,0.01,0.03
2025/07/18 20:00,0,0.9,0.01,0.01
2025/07/18 21:00,0,0.53,0,0
2025/07/18 22:00,0,0.55,0,0
2025/07/18 23:00,0,0.44,0,0.02
2025/07/19 00:00,0,0.36,0,0.39
2025/07/19 01:00,0,0.29,0,0.32
2025/07/19 02:00,0,0.39,0,0.43
2025/07/19 03:00,0,0.33,0,0.37
2025/07/19 04:00,0.01,0.52,0,0.53
2025/07/19 05:00,0.12,0.35,0,0.25
2025/07/19 06:00,1.84,0.55,0.01,0.01
2025/07/19 07:00,4.74,0.95,1.25,0.01
2025/07/19 08:00,6.68,0.98,2.85,0
2025/07/19 09:00,6.76,0.78,5.97,0
2025/07/19 10:00,6.97,0.39,6.58,0
2025/07/19 11:00,7.69,0.4,7.29,0
2025/07/19 12:00,6.81,0.8,6.01,0
2025/07/19 13:00,6.68,0.84,5.84,0
2025/07/19 14:00,6.57,0.65,5.93,0
2025/07/19 15:00,5.14,0.64,4.49,0
2025/07/19 16:00,1.55,1.38,0.61,0.01
2025/07/19 17:00,1.46,2.06,0.02,0.06
2025/07/19 18:00,0.31,0.89,0.01,0.02
2025/07/19 19:00,0,1.27,0.01,0.03
2025/07/19 20:00,0,0.69,0.01,0.01
2025/07/19 21:00,0,0.55,0,0
2025/07/19 22:00,0,0.4,0,0
2025/07/19 23:00,0,0.37,0,0
2025/07/20 00:00,0,0.37,0,0
2025/07/20 01:00,0,0.44,0,0.23
2025/07/20 02:00,0,0.35,0,0.39
2025/07/20 03:00,0,0.32,0,0.36
2025/07/20 04:00,0.02,0.31,0,0.31
2025/07/20 05:00,0.62,0.54,0,0.05
2025/07/20 06:00,2.12,0.91,0.03,0.03
2025/07/20 07:00,4.54,0.9,0.81,0
2025/07/20 08:00,4.59,1,1.07,0
2025/07/20 09:00,6.85,0.63,6.22,0
2025/07/20 10:00,7.75,0.59,7.17,0
2025/07/20 11:00,7.63,0.71,6.93,0
2025/07/20 12:00,5.86,0.81,5.04,0
2025/07/20 13:00,7.45,0.8,6.64,0
2025/07/20 14:00,6.59,0.87,5.72,0
2025/07/20 15:00,5.14,0.91,4.24,0
2025/07/20 16:00,2.56,1.15,1.52,0.01
2025/07/20 17:00,1.49,1.8,0.13,0.02
2025/07/20 18:00,0.15,0.86,0.01,0.01
2025/07/20 19:00,0,1.01,0.01,0.02
2025/07/20 20:00,0,0.67,0,0.01
2025/07/20 21:00,0,0.43,0,0
2025/07/20 22:00,0,0.52,0,0
2025/07/20 23:00,0,0.47,0,0
2025/07/21 00:00,0,0.35,0,0
2025/07/21 01:00,0,0.38,0,0
2025/07/21 02:00,0,0.36,0,0.05
2025/07/21 03:00,0,0.32,0,0.36
2025/07/21 04:00,0,0.32,0,0.33
2025/07/21 05:00,0.41,0.34,0,0.1
2025/07/21 06:00,1.83,0.7,0.01,0.01
2025/07/21 07:00,4.64,0.78,1.01,0.01
2025/07/21 08:00,6.05,0.95,2.56,0
2025/07/21 09:00,6.43,1.01,5.42,0
2025/07/21 10:00,4.25,0.34,3.91,0
2025/07/21 11:00,2.98,0.67,2.31,0
2025/07/21 12:00,2.53,0.56,1.97,0
2025/07/21 13:00,2.69,0.38,2.31,0
2025/07/21 14:00,2.46,0.37,2.09,0
2025/07/21 15:00,2.53,0.34,2.19,0
2025/07/21 16:00,1.62,0.83,0.84,0.01
2025/07/21 17:00,1.19,1.21,0.26,0.01
2025/07/21 18:00,0.16,1.23,0,0.01
2025/07/21 19:00,0,1.32,0.01,0.01
2025/07/21 20:00,0,0.61,0,0
2025/07/21 21:00,0,0.84,0,0.01
2025/07/21 22:00,0,0.68,0,0.01
2025/07/21 23:00,0,0.42,0,0
2025/07/22 00:00,0,0.35,0,0.12
2025/07/22 01:00,0,0.3,0,0.33
2025/07/22 02:00,0,0.33,0,0.37
2025/07/22 03:00,0,0.35,0,0.39
2025/07/22 04:00,0.02,0.4,0,0.4
2025/07/22 05:00,0.38,0.5,0,0.25
2025/07/22 06:00,1.62,0.58,0,0.01
2025/07/22 07:00,2.94,0.5,0.3,0.01
2025/07/22 08:00,4.71,0.38,1.36,0.01
2025/07/22 09:00,5.76,0.47,4.89,0
2025/07/22 10:00,4.46,0.44,4.02,0
2025/07/22 11:00,4.97,0.42,4.56,0
2025/07/22 12:00,4.59,0.51,4.07,0
2025/07/22 13:00,6.66,0.47,6.18,0
2025/07/22 14:00,5.96,0.46,5.51,0
2025/07/22 15:00,4.7,0.48,4.22,0
2025/07/22 16:00,2.68,0.88,1.81,0
2025/07/22 17:00,1.38,1.06,0.36,0
2025/07/22 18:00,0.11,1.03,0.01,0.01
2025/07/22 19:00,0,1.37,0.01,0.01
2025/07/22 20:00,0,0.76,0,0
2025/07/22 21:00,0,1.09,0,0.01
2025/07/22 22:00,0,0.9,0,0.01
2025/07/22 23:00,0,0.53,0,0.07
2025/07/23 00:00,0,0.27,0,0.3
2025/07/23 01:00,0,0.26,0,0.3
2025/07/23 02:00,0,0.25,0,0.29
2025/07/23 03:00,0,0.24,0,0.28
2025/07/23 04:00,0.02,0.53,0,0.54
2025/07/23 05:00,0.42,0.6,0,0.26
2025/07/23 06:00,2.38,0.64,0.07,0
2025/07/23 07:00,4.5,0.49,1.09,0
2025/07/23 08:00,5.08,0.52,2.52,0
2025/07/23 09:00,4.46,0.49,3.97,0
2025/07/23 10:00,4.37,0.43,3.94,0
2025/07/23 11:00,4.8,0.44,4.36,0
2025/07/23 12:00,5.96,0.85,5.11,0
2025/07/23 13:00,6.69,0.44,6.25,0
2025/07/23 14:00,4.67,0.52,4.15,0
2025/07/23 15:00,3.3,0.48,2.81,0
2025/07/23 16:00,1.93,0.9,1.04,0
2025/07/23 17:00,1.84,1.25,0.64,0
2025/07/23 18:00,0.31,1.11,0,0.01
2025/07/23 19:00,0,1.74,0.01,0.03
2025/07/23 20:00,0,0.87,0,0.01
2025/07/23 21:00,0,0.99,0,0
2025/07/23 22:00,0,0.52,0,0.01
2025/07/23 23:00,0,0.37,0,0
2025/07/24 00:00,0,0.33,0,0.19
2025/07/24 01:00,0,0.29,0,0.33
2025/07/24 02:00,0,0.31,0,0.35
2025/07/24 03:00,0,0.34,0,0.38
2025/07/24 04:00,0.01,0.45,0,0.46
2025/07/24 05:00,0.27,0.55,0,0.31
2025/07/24 06:00,2.2,0.68,0.04,0.01
2025/07/24 07:00,3.62,0.5,0.43,0.01
2025/07/24 08:00,5.99,0.48,2.99,0
2025/07/24 09:00,7.35,0.4,6.95,0
2025/07/24 10:00,6.9,0.43,6.47,0
2025/07/24 11:00,6.66,0.43,6.23,0
2025/07/24 12:00,6.63,0.87,5.77,0
2025/07/24 13:00,7.02,0.45,6.57,0
2025/07/24 14:00,6.72,0.47,6.25,0
2025/07/24 15:00,5.53,0.61,4.92,0
2025/07/24 16:00,2.53,0.91,1.62,0
2025/07/24 17:00,1.5,1.15,0.42,0.01
2025/07/24 18:00,0.15,0.87,0,0.01
2025/07/24 19:00,0,1.16,0.01,0.02
2025/07/24 20:00,0,0.88,0,0.01
2025/07/24 21:00,0,1.03,0,0
2025/07/24 22:00,0,0.48,0,0.01
2025/07/24 23:00,0,0.43,0,0
2025/07/25 00:00,0,0.36,0,0
2025/07/25 01:00,0,0.26,0,0
2025/07/25 02:00,0,0.29,0,0.3
2025/07/25 03:00,0,0.29,0,0.33
2025/07/25 04:00,0,0.49,0,0.51
2025/07/25 05:00,0.31,0.73,0,0.45
2025/07/25 06:00,2.04,0.6,0.01,0.03
2025/07/25 07:00,4.56,0.54,1.13,0
2025/07/25 08:00,6.24,0.45,3.46,0
2025/07/25 09:00,7.21,0.5,6.71,0
2025/07/25 10:00,7.86,0.48,7.38,0
2025/07/25 11:00,8.12,1.16,6.96,0
2025/07/25 12:00,7.84,0.59,7.25,0
2025/07/25 13:00,7.38,0.43,6.96,0
2025/07/25 14:00,6.5,0.48,6.02,0
2025/07/25 15:00,5.14,0.46,4.68,0
2025/07/25 16:00,3.21,0.89,2.32,0
2025/07/25 17:00,1.16,1.24,0.11,0
2025/07/25 18:00,0.12,0.93,0,0
2025/07/25 19:00,0,1.43,0.01,0.05
2025/07/25 20:00,0,0.67,0,0.01
2025/07/25 21:00,0,0.48,0,0
2025/07/25 22:00,0,0.42,0,0
2025/07/25 23:00,0,0.39,0,0
2025/07/26 00:00,0,0.32,0,0
2025/07/26 01:00,0,0.33,0,0
2025/07/26 02:00,0,0.31,0,0
2025/07/26 03:00,0,0.31,0,0.31
2025/07/26 04:00,0.01,0.34,0,0.35
2025/07/26 05:00,0.41,0.5,0,0.18
2025/07/26 06:00,1.58,0.47,0,0
2025/07/26 07:00,3.83,0.91,0.35,0.01
2025/07/26 08:00,3.11,0.77,0.12,0.01
2025/07/26 09:00,3.7,0.3,2.72,0
2025/07/26 10:00,3.22,0.23,2.99,0
2025/07/26 11:00,4.08,0.23,3.84,0
2025/07/26 12:00,3.43,0.26,3.18,0
2025/07/26 13:00,2.16,0.23,1.93,0
2025/07/26 14:00,2.15,0.26,1.89,0
2025/07/26 15:00,1.75,0.24,1.52,0
2025/07/26 16:00,2.63,0.67,2,0
2025/07/26 17:00,0.81,1.5,0,0
2025/07/26 18:00,0.12,1.25,0.01,0.01
2025/07/26 19:00,0,0.75,0,0
2025/07/26 20:00,0,0.56,0,0
2025/07/26 21:00,0,0.44,0,0
2025/07/26 22:00,0,0.39,0,0
2025/07/26 23:00,0,0.53,0,0
2025/07/27 00:00,0,0.53,0,0
2025/07/27 01:00,0,0.39,0,0.06
2025/07/27 02:00,0,0.49,0,0.53
2025/07/27 03:00,0,0.35,0,0.38
2025/07/27 04:00,0,0.34,0,0.37
2025/07/27 05:00,0.18,0.25,0,0.1
2025/07/27 06:00,0.67,0.32,0,0.02
2025/07/27 07:00,2.25,0.74,0.01,0.01
2025/07/27 08:00,3.93,0.73,0.65,0.01
2025/07/27 09:00,4.2,0.84,1.15,0
2025/07/27 10:00,2.96,0.64,2.31,0
2025/07/27 11:00,2.44,0.61,1.83,0
2025/07/27 12:00,2.85,0.54,2.31,0
2025/07/27 13:00,3.51,0.52,2.99,0
2025/07/27 14:00,2.2,0.48,1.72,0
2025/07/27 15:00,1.22,0.45,0.78,0
2025/07/27 16:00,1.9,0.74,1.18,0
2025/07/27 17:00,0.65,1.66,0.01,0.01
2025/07/27 18:00,0.05,1.23,0.01,0.01
2025/07/27 19:00,0,1.1,0,0
2025/07/27 20:00,0,1.06,0.01,0.02
2025/07/27 21:00,0,0.51,0,0
2025/07/27 22:00,0,0.41,0,0
2025/07/27 23:00,0,0.37,0,0.12
2025/07/28 00:00,0,0.43,0,0.46
2025/07/28 01:00,0,0.41,0,0.45
2025/07/28 02:00,0,0.36,0,0.4
2025/07/28 03:00,0,0.41,0,0.45
2025/07/28 04:00,0.03,0.56,0,0.55
2025/07/28 05:00,0.79,0.45,0,0.11
2025/07/28 06:00,2.46,0.6,0.05,0.01
2025/07/28 07:00,4.66,0.57,1.2,0.01
2025/07/28 08:00,4.99,0.54,2.88,0
2025/07/28 09:00,5.78,0.78,5,0
2025/07/28 10:00,4.93,0.52,4.41,0
2025/07/28 11:00,6.05,0.71,5.34,0
2025/07/28 12:00,5.39,0.62,4.78,0
2025/07/28 13:00,7.14,0.65,6.49,0
2025/07/28 14:00,5.09,0.53,4.56,0
2025/07/28 15:00,5.07,0.37,4.7,0
2025/07/28 16:00,3.4,0.65,2.75,0
2025/07/28 17:00,1.26,0.96,0.36,0
2025/07/28 18:00,0.11,1.69,0.01,0.02
2025/07/28 19:00,0,1.27,0.01,0.01
2025/07/28 20:00,0,1.26,0,0.02
2025/07/28 21:00,0,0.57,0,0
2025/07/28 22:00,0,0.27,0,0
2025/07/28 23:00,0,0.38,0,0.01
2025/07/29 00:00,0,0.42,0,0.35
2025/07/29 01:00,0,0.41,0,0.45
2025/07/29 02:00,0,0.33,0,0.36
2025/07/29 03:00,0,0.37,0,0.41
2025/07/29 04:00,0,0.52,0,0.54
2025/07/29 05:00,0.25,0.73,0,0.51
2025/07/29 06:00,1.93,0.59,0,0.01
2025/07/29 07:00,4.24,0.47,0.95,0
2025/07/29 08:00,5.97,0.54,2.91,0
2025/07/29 09:00,6.66,0.45,6.22,0
2025/07/29 10:00,7.74,0.42,7.32,0
2025/07/29 11:00,7.91,0.45,7.45,0
2025/07/29 12:00,7.84,1.05,6.8,0
2025/07/29 13:00,7.38,1.34,6.04,0
2025/07/29 14:00,6.38,1.22,5.16,0
2025/07/29 15:00,4.96,0.76,4.2,0
2025/07/29 16:00,3.11,0.68,2.43,0
2025/07/29 17:00,1.15,0.75,0.56,0
2025/07/29 18:00,0.1,1.45,0.01,0.05
2025/07/29 19:00,0,1.24,0,0.02
2025/07/29 20:00,0,1.04,0,0.02
2025/07/29 21:00,0,0.46,0,0.01
2025/07/29 22:00,0,0.38,0,0
2025/07/29 23:00,0,0.32,0,0
2025/07/30 00:00,0,0.33,0,0
2025/07/30 01:00,0,0.31,0,0.14
2025/07/30 02:00,0,0.32,0,0.35
2025/07/30 03:00,0,0.3,0,0.34
2025/07/30 04:00,0.01,0.45,0,0.47
2025/07/30 05:00,0.24,0.62,0,0.41
2025/07/30 06:00,1.35,0.55,0.01,0.04
2025/07/30 07:00,4.41,0.43,1.11,0
2025/07/30 08:00,6.12,0.48,2.73,0
2025/07/30 09:00,7.16,0.39,6.71,0
2025/07/30 10:00,7.92,0.44,7.48,0
